cooler fan hose leaks hydraulic oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler fan hose,leak hydraulic oil
blower inverter batteries are not charging,PhysicalObject/GeneratingObject/ChemicalToElectricalEnergyGeneratingObject,blower inverter batteries,no charge
cooler pump bolt needs replacing,PhysicalObject/HoldingObject/FasteningObject,cooler pump bolt,needs replacing
cleaning needed for brake switches,PhysicalObject/HumanInteractionObject/HandInteractionObject,brake switches,need cleaning
cabin power point is cracked,PhysicalObject/InterfacingObject/LowVoltageConnectingObject,cabin power point,cracked
pilot valve solenoid has a leak,PhysicalObject/DrivingObject/ElectromagneticLinearDrivingObject,pilot valve solenoid,leak
leaking fuel from cooler pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler pump hose,leaking fuel
blowing fuse for operator cabin air conditioner,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,operator cabin air conditioner fuse,keeps blowing
clean out needed for controller filter hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,controller filter hose,needs clean out
cooler hose clamp needs replacing,PhysicalObject/HoldingObject/PositioningObject,cooler hose clamp,broken
cooler pump hose leak fuel,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler pump hose,leak fuel
batteries show no charge,PhysicalObject/GeneratingObject/ChemicalToElectricalEnergyGeneratingObject,batteries,no charge
centrifuge filter leaking needs replacement,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,centrifuge filter,leaking
operator cabin compressor tripping out,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,operator cabin air conditioner compressor,tripping out
clamps need loctite,PhysicalObject/HoldingObject/PositioningObject,clamps,needs loctite
dust flap needs replaced,PhysicalObject/ProtectingObject/EnvironmentProtectingObject,dust flap,needs replaced
repair auto-spray not working,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,auto-spray,not working
equalizer bar bearing has noise,PhysicalObject/HoldingObject/JointingObject,equalizer bar bearing,noisy
starter fuse keeps blowing repeatedly,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,starter fuse,keeps blowing
replace unserviceable compressor,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,compressor,unserviceable
pilot valve solenoid is leaking,PhysicalObject/DrivingObject/ElectromagneticLinearDrivingObject,pilot valve solenoid,leak
bucket cylinder hose has leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,bucket cylinder hose,leaking
replace weeping hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hose,weeping
replace leaking slew pump oil,PhysicalObject/ProtectingObject/WearProtectingObject,slew pump oil,leaking
cracked bucket needs repair,PhysicalObject,bucket,cracks
steering shaft universal joint is worn,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,steering shaft universal joint,worn
hydraulic oil leak in hoist brake hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hoist brake hose,leak hydraulic oil
pto shaft universal joint has failed,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,pto shaft universal joint,failed
brake switches need cleaning,PhysicalObject/HumanInteractionObject/HandInteractionObject,brake switches,need cleaning
swing motor rtd wired incorrectly,PhysicalObject/SensingObject/ResistivitySensingObject,swing motor rtd,wired incorrectly
engine fan hose needs to be extended,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine fan hose,needs extending
repair cracks in boom,PhysicalObject/HoldingObject/StructuralSupportingObject,boom,cracks
transmission hose leaking oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,transmission hose,leak oil
broken mirror,PhysicalObject/GuidingObject/LightGuidingObject,mirror,broken
broken fan pump bolt,PhysicalObject/HoldingObject/FasteningObject,fan pump bolt,broken
engine air conditioner needs repair,PhysicalObject/EmittingObject/ElectricCoolingObject,engine air conditioner,needs repair
engine air conditioner unserviceable,PhysicalObject/EmittingObject/ElectricCoolingObject,engine air conditioner,unserviceable
fuel tank is cracked,PhysicalObject,fuel tank,cracked
leaking coolant in swing brake hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing brake hose,leaking coolant
transmission hose needs to be replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,transmission hose,needs replacing
bucket cylinder hose is leaking,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,bucket cylinder hose,leaking
cabin door frame needs hole repair,PhysicalObject/HoldingObject/FramingObject,cabin door frame,hole
replace weeping cooler hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler hose,weeping
unserviceable compressor,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,compressor,unserviceable
movement in engine mount,PhysicalObject/HoldingObject/StructuralSupportingObject,engine mount,movement
bolt needs replacing,PhysicalObject/HoldingObject/FasteningObject,bolt,needs replacing
replace leaking cooler pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler pump hose,leaking fuel
replace unserviceable pump contamination switch,PhysicalObject/SensingObject/ConcentrationSensingObject,pump contamination switch,unserviceable
compressor not working,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,compressor,not working
slew brake hose needs a fitting,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,slew brake hose,needs fitting
dogbone bolt needs loctite,PhysicalObject/HoldingObject/FasteningObject,dogbone bolt,needs loctite
drag blower inverter experiencing earthing out,PhysicalObject/TransformingObject/ElectricEnergyConvertingObject,drag blower inverter,earthing out
cabin air conditioner hose needs replacement,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cabin air conditioner hose,needs replaced
crack in exhaust shield,PhysicalObject/ProtectingObject/TemperatureProtectingObject,exhaust shield,cracked
need clean out parts washer pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,parts washer pump hose,needs clean out
replace drag rope pump bolt,PhysicalObject/HoldingObject/FasteningObject,drag rope pump bolt,needs replacing
unserviceable mast lights harness,PhysicalObject/HoldingObject/StructuralSupportingObject,mast lights harness,unserviceable
boom has cracks,PhysicalObject/HoldingObject/StructuralSupportingObject,boom,cracks
boom foot clevis pin no grease present,PhysicalObject/HoldingObject/FasteningObject,boom foot clevis pin,no grease
parts washer pump bolt requires loctite,PhysicalObject/HoldingObject/FasteningObject,parts washer pump bolt,needs loctite
leaking motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,motor hose,leaking
replace parts washer pump pressure gauge not working,PhysicalObject/PresentingObject/ScalarDisplay,parts washer pump pressure gauge,not working
change out needed for dragline air conditioner,PhysicalObject/EmittingObject/ElectricCoolingObject,dragline air conditioner,need change out
repair cracked headboard,PhysicalObject/HoldingObject/StructuralSupportingObject,headboard,crack
swing pump is broken,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,swing pump,broken
replace leaking cooler fan hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler fan hose,leak
radiator relief valves leaking air,PhysicalObject/ControllingObject/SealedFluidVaryingObject,radiator relief valves,leaking air
cracked mud bucket needs repair,PhysicalObject/StoringObject/MoveableStoringObject,mud bucket,cracks
hydraulic oil leak from swing brake hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing brake hose,leak hydraulic oil
cabin air conditioner fan unserviceable,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,cabin air conditioner fan,unserviceable
am / fm radio requires new aerial,PhysicalObject/TransformingObject/SignalConvertingObject,am / fm radio,needs aerial
hydraulic oil leak in crowd cylinder hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,crowd cylinder hose,leak hydraulic oil
thrust bearing oil found,PhysicalObject/ProtectingObject/WearProtectingObject,thrust bearing oil,found
inverter batteries are not charged,PhysicalObject/GeneratingObject/ChemicalToElectricalEnergyGeneratingObject,inverter batteries,no charge
motor hose is leaking,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,motor hose,leaking
replace leaking hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hose,leak
clean out required for cooler fan hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler fan hose,needs clean out
compressor tripping out,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,operator cabin air conditioner compressor,tripping out
replace transmission hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,transmission hose,needs replacing
loctite needed for dogbone bolt,PhysicalObject/HoldingObject/FasteningObject,dogbone bolt,needs loctite
steering pump drive is leaking,PhysicalObject/DrivingObject/ElectromagneticRotationalDrivingObject,steering pump drive,leaking
cooler pump hose needs replacing due leaking,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler pump hose,leaking
replace leaking bucket cylinder hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,bucket cylinder hose,leaking
cabin air conditioner hose needs replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cabin air conditioner hose,needs replaced
drag roller need change out,PhysicalObject/HoldingObject/JointingObject,drag roller,need change out
parts washer pump hose needs to be repaired,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,parts washer pump hose,needs repair
noisy jockey pulley bearing,PhysicalObject/HoldingObject/JointingObject,jockey pulley bearing,noisy
drag brake pump has fuel leak,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,drag brake pump,leak fuel
headboard is cracked,PhysicalObject/HoldingObject/StructuralSupportingObject,headboard,crack
swing motor hose needs to be replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing motor hose,needs replacing
repair needed for engine pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine pump hose,needs repair
operator cabin air conditioner accessory drive leaking,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,operator cabin air conditioner accessory drive,leaking
replace slew motor hose leaking fuel,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,slew motor hose,leak fuel
repair cracks on fire suppression mounts,PhysicalObject/HoldingObject/StructuralSupportingObject,fire suppression mounts,cracks
cracked cabin power point,PhysicalObject/InterfacingObject/LowVoltageConnectingObject,cabin power point,cracked
engine pump oil is leaking,PhysicalObject/ProtectingObject/WearProtectingObject,engine pump oil,leaking
wiper motor hose leaking oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,wiper motor hose,leak oil
radio requires new aerial,PhysicalObject,radio,needs aerial
engine leaks present,PhysicalObject/DrivingObject/CombustionEngine,engine,leaks
operator cabin air conditioner fuse is faulty,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,operator cabin air conditioner fuse,fault
need cleaning brake switches,PhysicalObject/HumanInteractionObject/HandInteractionObject,brake switches,need cleaning
no grease on pin,PhysicalObject/HoldingObject/FasteningObject,pin,no grease
fuel tank crack,PhysicalObject/StoringObject/EnclosedStationaryStoringObject,fuel tank,crack
compressor of air conditioner not working,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,air conditioner compressor,not working
replace unserviceable heater hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,heater hose,unserviceable
leak in pilot valve solenoid,PhysicalObject/DrivingObject/ElectromagneticLinearDrivingObject,pilot valve solenoid,leak
repair slipping fault in transmission,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,transmission,slipping fault
replace leaking engine pump,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,engine pump,leaking
cooler pump lube system experiencing faults,PhysicalObject/ProtectingObject/WearProtectingObject,cooler pump lube system,faults
tank has a leak,PhysicalObject,tank,leak
replace engine bay light,PhysicalObject/EmittingObject/LightObject,engine bay light,needs replacing
replace out clevis pin,PhysicalObject/HoldingObject/FasteningObject,clevis pin,out
brake filter hose leaking,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake filter hose,leaking
repair broken air conditioner compressor earth terminal,PhysicalObject/ControllingObject/ElectricEarthingObject,air conditioner compressor earth terminal,broken
pump bolt needs replacement missing,PhysicalObject/HoldingObject/FasteningObject,pump bolt,missing
shaft universal joint is unserviceable,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,shaft universal joint,unserviceable
unserviceable tyre needs replacement,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,tyre,unserviceable
replace unserviceable tyre,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,tyre,unserviceable
slew pump chip sensor is alarming,PhysicalObject/SensingObject/ConcentrationSensingObject,slew pump chip sensor,alarm
steering shaft universal joint has worn,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,steering shaft universal joint,worn
shaft input seal leaking air,PhysicalObject/CoveringObject/InfillingObject,shaft input seal,leaking air
heater hose unserviceable,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,heater hose,unserviceable
mud bucket is cracked,PhysicalObject/StoringObject/MoveableStoringObject,mud bucket,cracks
need to replace dust flap,PhysicalObject/ProtectingObject/EnvironmentProtectingObject,dust flap,needs replaced
hose needs replacement due to weeping,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hose,weeping
replace missing smoke detector in cabin,PhysicalObject/HoldingObject/EnclosingObject,cabin,missing smoke detector
repair parts washer pump hose needed,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,parts washer pump hose,needs repair
pump motor hose leaking fuel,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,pump motor hose,leaking fuel
repair cracks on bucket,PhysicalObject,bucket,cracks
broken control cable,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,control cable,broken
control cable is broken,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,control cable,broken
boom chord has a crack,PhysicalObject/HoldingObject/StructuralSupportingObject,boom chord,crack
dust flap replacement needed,PhysicalObject/ProtectingObject/EnvironmentProtectingObject,dust flap,needs replaced
cooler fan hose leaking,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler fan hose,leak
grease leak in centrifuge hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,centrifuge hose,leak grease
cracking on operator cabin air conditioner cover,PhysicalObject/CoveringObject/ClosureObject,operator cabin air conditioner cover,cracking
engine pump oil leaking,PhysicalObject/ProtectingObject/WearProtectingObject,engine pump oil,leaking
unserviceable engine air conditioner,PhysicalObject/EmittingObject/ElectricCoolingObject,engine air conditioner,unserviceable
replace leaking charge hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,charge hose,leaking
cabin power point has crack,PhysicalObject/InterfacingObject/LowVoltageConnectingObject,cabin power point,cracked
loctite needed for differential pump bolt,PhysicalObject/HoldingObject/FasteningObject,differential pump bolt,needs loctite
blade liner crack detected,PhysicalObject/ProtectingObject/WearProtectingObject,blade liner,crack
accumulator has a leak,PhysicalObject/StoringObject/MechanicalEnergyStoringObject,accumulator,leak
cracked glass,PhysicalObject/InterfacingObject/SpaceLinkingObject,glass,cracked
address brake temperature error,PhysicalObject/RestrictingObject/MovementRestrictingObject,brake,temperature error
no grease on a-frame clevis pin,PhysicalObject/HoldingObject/FasteningObject,a-frame clevis pin,no grease
window frame has a crack,PhysicalObject/HoldingObject/FramingObject,window frame,crack
loctite needed for cooler pump bolt,PhysicalObject/HoldingObject/FasteningObject,cooler pump bolt,needs loctite
controller filter hose unserviceable,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,controller filter hose,unserviceable
vims keypad light needs clean out,PhysicalObject/EmittingObject/LightObject,vims keypad light,needs clean out
control cable found broken,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,control cable,broken
head pulley shaft needs replacing,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,head pulley shaft,requires replacing
air conditioner compressor earth terminal is broken,PhysicalObject/ControllingObject/ElectricEarthingObject,air conditioner compressor earth terminal,broken
fuel leaking from pump motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,pump motor hose,leaking fuel
auto-spray is not working,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,auto-spray,not working
thermostat is unserviceable,PhysicalObject/SensingObject/TemperatureSensingObject,thermostat,unserviceable
repair engine vibration,PhysicalObject/DrivingObject/CombustionEngine,engine,vibration
roof heater hose requires clean out,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,roof heater hose,needs clean out
headboard crack found,PhysicalObject/HoldingObject/StructuralSupportingObject,headboard,crack
cooler hose is weeping fluid,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler hose,weeping
belly plate bolt replacement needed,PhysicalObject/HoldingObject/FasteningObject,belly plate bolt,needs replaced
jockey pulley bearing has noise,PhysicalObject/HoldingObject/JointingObject,jockey pulley bearing,noisy
coolant leaking from walk motor brake cooling return hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,walk motor brake cooling return hose,leaking coolant
controller filter hose needs clean out,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,controller filter hose,needs clean out
engine oil cooler hose needs new fitting,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine oil cooler hose,needs fitting
replacing needed for air brake line,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,air brake line,needs replacing
cabin air conditioner belt found broken,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,cabin air conditioner belt,broken
creeping cylinder,PhysicalObject,cylinder,creeping
air conditioner fan hose blown,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,air conditioner fan hose,blown
window is cracked,PhysicalObject,window,crack
adjust fitting on slew brake hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,slew brake hose,needs fitting
steering shaft universal joint worn,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,steering shaft universal joint,worn
brake filter hose needs to be replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake filter hose,needs replaced
out of date extinguisher,PhysicalObject,extinguisher,out of date
loctite needed for engine pump bolt,PhysicalObject/HoldingObject/FasteningObject,engine pump bolt,needs loctite
compressor needs replacement unserviceable,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,compressor,unserviceable
replace leaking steering pump drive,PhysicalObject/DrivingObject/ElectromagneticRotationalDrivingObject,steering pump drive,leaking
replace unserviceable siren,PhysicalObject/EmittingObject/AcousticWaveEmittingObject,siren,unserviceable
drag rope pump has a leak,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,drag rope pump,leak
oil leak in differential,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,differential,leak oil
hoist motor hose needs extending,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hoist motor hose,needs extending
apply loctite to dogbone bolt,PhysicalObject/HoldingObject/FasteningObject,dogbone bolt,needs loctite
loctite needed for parts washer pump bolt,PhysicalObject/HoldingObject/FasteningObject,parts washer pump bolt,needs loctite
air conditioner experiencing faults,PhysicalObject/EmittingObject/ElectricCoolingObject,air conditioner,faults
replace swing brake hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing brake hose,needs replaced
hmu hose needs to be extended,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hmu hose,needs extending
coolant leak in hydraulic motor engine oil cooler,PhysicalObject/EmittingObject/ThermalCoolingObject,hydraulic motor engine oil cooler,leak coolant
cooler fan hose needs to be cleaned,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler fan hose,needs clean out
replace unserviceable mast lights harness,PhysicalObject/HoldingObject/StructuralSupportingObject,mast lights harness,unserviceable
pump drive has a leak,PhysicalObject/DrivingObject/ElectromagneticRotationalDrivingObject,pump drive,leaking
cooler fan hose has hydraulic oil leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler fan hose,leak hydraulic oil
replacing needed for fan motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,fan motor hose,needs replacing
hose found weeping,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hose,weeping
compressor found unserviceable,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,compressor,unserviceable
crack found in glass,PhysicalObject/InterfacingObject/SpaceLinkingObject,glass,cracked
line is blown,PhysicalObject,line,blown
apply loctite to belly plate bolt,PhysicalObject/HoldingObject/FasteningObject,belly plate bolt,needs loctite
differential pump oil leak found,PhysicalObject/ProtectingObject/WearProtectingObject,differential pump oil,leak
drag rope pump hose leaking,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,drag rope pump hose,leak
extending needed for boom hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,boom hose,needs extending
swing brake filter leaking oil,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,swing brake filter,leaking oil
engine pump bolt requires loctite,PhysicalObject/HoldingObject/FasteningObject,engine pump bolt,needs loctite
cabin air conditioner hose needs to be replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cabin air conditioner hose,needs replaced
replace boom cylinder hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,boom cylinder hose,needs replacing
clean brake switches needed,PhysicalObject/HumanInteractionObject/HandInteractionObject,brake switches,need cleaning
weeping swing pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing pump hose,weeping
control valve is falling off,PhysicalObject/ControllingObject/SealedFluidVaryingObject,control valve,falling off
air conditioner fan pump has a leak,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,air conditioner fan pump,leak
clevis pin grease not present,PhysicalObject/ProtectingObject/WearProtectingObject,clevis pin grease,no
found oil on revolving frame,PhysicalObject/HoldingObject/StructuralSupportingObject,revolving frame,found oil
apply loctite on bolt,PhysicalObject/HoldingObject/FasteningObject,bolt,needs loctite
air conditioner fan hose has grease leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,air conditioner fan hose,leak grease
dogbone bolt needs to be replaced,PhysicalObject/HoldingObject/FasteningObject,dogbone bolt,needs replaced
worn filter for hoist brake,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,hoist brake filter,worn
drag rope pump bolt is needing replacement,PhysicalObject/HoldingObject/FasteningObject,drag rope pump bolt,needs replacing
cooler pump bolt requires loctite,PhysicalObject/HoldingObject/FasteningObject,cooler pump bolt,needs loctite
walk motor brake cooling return hose has coolant leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,walk motor brake cooling return hose,leaking coolant
blown lights need replacement,PhysicalObject,lights,blown
cabin door frame has a hole,PhysicalObject/HoldingObject/FramingObject,cabin door frame,hole
replacing required for cabin door struts,PhysicalObject/HoldingObject/StructuralSupportingObject,cabin door struts,require replacing
a-frame clevis pin has no grease,PhysicalObject/HoldingObject/FasteningObject,a-frame clevis pin,no grease
repair leaking roof heater taps,PhysicalObject/ControllingObject/SealedFluidVaryingObject,roof heater taps,leaking
clean out needed for vims keypad light,PhysicalObject/EmittingObject/LightObject,vims keypad light,needs clean out
replace engine air conditioner hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine air conditioner hose,needs replaced
brake has temperature error,PhysicalObject/RestrictingObject/MovementRestrictingObject,brake,temperature error
cabin air conditioner drive leaking,PhysicalObject/DrivingObject/ElectromagneticRotationalDrivingObject,cabin air conditioner drive,leaking
headboard has cracks,PhysicalObject/HoldingObject/StructuralSupportingObject,headboard,cracks
leak of hydraulic oil from hoist brake hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hoist brake hose,leak hydraulic oil
repair crack in blade liner,PhysicalObject/ProtectingObject/WearProtectingObject,blade liner,crack
leaking coolant from walk motor brake cooling return hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,walk motor brake cooling return hose,leaking coolant
drag rope pump bolt needs loctite,PhysicalObject/HoldingObject/FasteningObject,drag rope pump bolt,needs loctite
pump bolt needs loctite sealing,PhysicalObject/HoldingObject/FasteningObject,parts washer pump bolt,needs loctite
no grease on steering pin,PhysicalObject/HoldingObject/FasteningObject,steering pin,no grease
guide found unserviceable,PhysicalObject/GuidingObject/OpenEnclosureGuidingObject,guide,unserviceable
leak found in tank,PhysicalObject,tank,leak
engine pump has a leak,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,engine pump,leaking
extinguisher out of date,PhysicalObject,extinguisher,out of date
slew brake hose needs replacing,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,slew brake hose,needs replacing
glass is cracked,PhysicalObject/InterfacingObject/SpaceLinkingObject,glass,cracked
roof heater taps are leaking,PhysicalObject/ControllingObject/SealedFluidVaryingObject,roof heater taps,leaking
pto pump bolt needs loctite application,PhysicalObject/HoldingObject/FasteningObject,pto pump bolt,needs loctite
line has blown,PhysicalObject,line,blown
crack in window,PhysicalObject,window,crack
equalizer bar bearing is noisy,PhysicalObject/HoldingObject/JointingObject,equalizer bar bearing,noisy
brake pump hose leaking,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake pump hose,leak
repair blown line,PhysicalObject,line,blown
brake hose leak detected,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake hose,leak
leak fuel in slew motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,slew motor hose,leak fuel
replace wiper motor hose leaking oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,wiper motor hose,leak oil
crack in window frame,PhysicalObject/HoldingObject/FramingObject,window frame,crack
engine air conditioner is in need of repair,PhysicalObject/EmittingObject/ElectricCoolingObject,engine air conditioner,needs repair
parts washer pump oil leaking,PhysicalObject/ProtectingObject/WearProtectingObject,parts washer pump oil,leaking
batteries have no charge,PhysicalObject/GeneratingObject/ChemicalToElectricalEnergyGeneratingObject,batteries,no charge
leaking engine pump,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,engine pump,leaking
operator cabin air conditioner fuse keeps blowing,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,operator cabin air conditioner fuse,keeps blowing
fix leak in brake pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake pump hose,leak
transmission hose needs replacing,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,transmission hose,needs replacing
repair crack in boom chord,PhysicalObject/HoldingObject/StructuralSupportingObject,boom chord,crack
engine mount has movement,PhysicalObject/HoldingObject/StructuralSupportingObject,engine mount,movement
temperature error in brake,PhysicalObject/RestrictingObject/MovementRestrictingObject,brake,temperature error
condenser fan pump has coolant leak,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,condenser fan pump,leak coolant
clevis pin grease unavailable,PhysicalObject/ProtectingObject/WearProtectingObject,clevis pin grease,no
replace unserviceable control valve,PhysicalObject/ControllingObject/SealedFluidVaryingObject,control valve,unserviceable
differential pump bolt needs loctite application,PhysicalObject/HoldingObject/FasteningObject,differential pump bolt,needs loctite
pipe has a crack,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,pipe,cracked
belly plate bolt requires replacement,PhysicalObject/HoldingObject/FasteningObject,belly plate bolt,needs replaced
no charge in batteries,PhysicalObject/GeneratingObject/ChemicalToElectricalEnergyGeneratingObject,batteries,no charge
drag blower inverter has earthing out,PhysicalObject/TransformingObject/ElectricEnergyConvertingObject,drag blower inverter,earthing out
leak found in drag rope pump,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,drag rope pump,leak
operator cabin air conditioner hose needs replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,operator cabin air conditioner hose,needs replaced
cooler pump lube system is faulty,PhysicalObject/ProtectingObject/WearProtectingObject,cooler pump lube system,faults
engine pump hose is leaking,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine pump hose,leaking
brake temperature error present,PhysicalObject/RestrictingObject/MovementRestrictingObject,brake,temperature error
leak grease in air conditioner fan hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,air conditioner fan hose,leak grease
drag rope pump has leaking fuel,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,drag rope pump,leaking fuel
air leaking from condenser fan hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,condenser fan hose,leaking air
